isoform_ID,miRNA_ID,n_pos_nt,n_total_nt,pos_ratio
"chr8|38337305,38348114|38337387,38348215|-",hsa-miR-188-5p,30,185,0.16216216216216217
"chr1|145771711,145784539,145788908|145771919,145784596,145788966|-",hsa-miR-611,33,326,0.10122699386503067
"chr2|33293160,33300451,33301522|33293282,33300573,33301644|+",hsa-miR-9985,27,369,0.07317073170731707
"chr21|33530759,33531489,33532345,33534579,33535225,33539171|33530884,33531557,33532456,33534753,33535320,33539356|-",hsa-miR-10398-5p,31,764,0.04057591623036649
"chr6|7176655,7181124,7181870,7187434,7189159,7210804,7211573|7176773,7181246,7182082,7187523,7189322,7210948,7211709|+",hsa-miR-4784,29,991,0.029263370332996974
"chr3|51440970,51441385,51443766,51463114|51441071,51441897,51443903,51463227|-",hsa-miR-7113-5p,29,867,0.03344867358708189
"chr1|28683583,28690074,28691585,28692942,28696927,28702438|28683740,28690186,28691709,28693045,28697084,28702569|+",hsa-miR-6829-3p,29,790,0.03670886075949367
"chr10|13659323,13660316,13663453|13659490,13660553,13663509|-",hsa-miR-7106-5p,29,463,0.06263498920086392
"chr15|85655417,85664563,85669722,85682158,85684741|85655787,85664755,85669830,85682212,85684873|+",hsa-miR-4489,29,861,0.03368176538908246
"chr11|61366118,61367428|61366216,61367525|+",hsa-miR-6086,5,197,0.025380710659898477
"chr1|24839860,24840773|24840041,24841077|+",hsa-miR-1205,29,487,0.059548254620123205
"chr7|92448752,92449092,92450042,92450701,92454502|92448877,92449213,92450156,92450760,92454685|+",hsa-miR-4537,31,607,0.051070840197693576
"chr10|12249581,12250311|12249718,12250469|+",hsa-miR-320a-5p,32,297,0.10774410774410774
"chr2|63949037,63962058,63965835|63949163,63962443,63965966|-",hsa-miR-4738-3p,33,645,0.05116279069767442
"chr3|49044390,49046425,49047069,49056862,49057792|49044504,49046579,49047246,49057043,49057890|-",hsa-miR-1271-3p,30,729,0.0411522633744856
"chr3|47610066,47622207,47638725|47610327,47622341,47638780|-",hsa-miR-660-3p,29,453,0.0640176600441501
"chr17|32605087,32755573|32605198,32755662|-",hsa-miR-580-5p,32,202,0.15841584158415842
"chr13|75299330,75302243,75306313,75309942,75312738|75299574,75302401,75306471,75310151,75312898|-",hsa-miR-4768-3p,29,934,0.031049250535331904
"chr6|163534982,163561982,163563420,163566721,163570694|163535125,163562069,163563719,163566795,163570784|+",hsa-miR-3619-5p,31,698,0.044412607449856735
"chr7|105038126,105040839,105066727|105038199,105040892,105066807|+",hsa-miR-1202,30,209,0.14354066985645933
"chr2|241140521,241142837|241140753,241143074|-",hsa-miR-6781-5p,30,471,0.06369426751592357
"chr9|83661777,83663875,83665030,83669185|83661939,83664043,83665145,83669327|-",hsa-miR-1538,33,591,0.05583756345177665
"chr1|117402186,117405549,117414713,117420569,117442231|117402441,117405645,117414831,117420649,117442325|+",hsa-miR-7151-5p,32,648,0.04938271604938271
"chr16|89098591,89102694|89098704,89102759|+",hsa-miR-105-5p,32,180,0.17777777777777778
"chr16|2328453,2329648|2328757,2329854|-",hsa-miR-4534,26,512,0.05078125
"chr16|4650365,4651963,4652678,4657246|4650483,4652051,4652824,4657363|+",hsa-miR-3917,31,473,0.06553911205073996
"chr1|151408100,151408409,151408694|151408240,151408581,151408828|-",hsa-miR-3689b-3p,31,449,0.06904231625835189
"chr21|33530759,33531489,33532345,33534579,33535225,33539171|33530884,33531557,33532456,33534753,33535320,33539356|-",hsa-miR-34c-5p,31,764,0.04057591623036649
"chr19|34194478,34196634,34208929,34215124,34215596|34194641,34196763,34209051,34215300,34215661|+",hsa-miR-1587,29,660,0.04393939393939394
"chr5|140485589,140486958|140485732,140487060|+",hsa-miR-642b-3p,31,247,0.12550607287449392
"chr17|82884145,82889668,82900651|82884202,82889697,82900731|+",hsa-miR-604,29,169,0.17159763313609466
"chr22|31725538,31738387|31725610,31738911|-",hsa-miR-6842-3p,32,598,0.05351170568561873
"chr19|40255158,40256926,40265222|40255269,40257054,40265351|-",hsa-miR-6165,29,371,0.07816711590296496
"chr4|38054199,38089932,38103095|38054338,38090105,38103157|+",hsa-miR-3670,34,377,0.09018567639257294
"chr16|70261044,70262346,70264958,70265538,70267659,70268271|70261157,70262524,70265102,70265662,70267809,70268379|-",hsa-miR-6764-5p,30,823,0.03645200486026731
"chr8|130118161,130118489,130124013,130125956|130118246,130118675,130124104,130126089|-",hsa-miR-3127-3p,33,499,0.06613226452905811
"chr10|92311135,92326835,92327602,92329106,92333470,92340673|92311337,92326930,92327744,92329232,92333625,92340803|+",hsa-miR-7702,30,856,0.035046728971962614
"chr1|171523221,171523435,171524821,171527791|171523354,171523522,171524965,171527844|+",hsa-miR-1229-5p,33,421,0.07838479809976247
"chr9|133939103,133946579|133939219,133946703|-",hsa-miR-3194-3p,31,242,0.128099173553719
"chr8|140846260,140846599,140864312,140879471,140890543,140925661|140846322,140846678,140864399,140879637,140890769,140925749|-",hsa-miR-6886-5p,29,714,0.04061624649859944
"chr2|222900674,222904863,222908733|222900780,222905070,222909150|+",hsa-miR-6768-5p,32,733,0.04365620736698499
"chr11|34082825,34082955,34086064,34086305,34089395|34082877,34083041,34086219,34086413,34089456|+",hsa-miR-760,29,467,0.06209850107066381
"chr1|178737108,178737803,178739400,178741488|178737194,178737904,178739566,178741609|+",hsa-miR-1304-3p,30,478,0.06276150627615062
"chr16|70261044,70262346,70264958,70265538,70267659,70268271|70261157,70262524,70265102,70265662,70267809,70268379|-",hsa-miR-6735-3p,32,823,0.038882138517618466
"chr7|5356916,5359398|5357276,5359569|-",hsa-miR-3691-3p,31,533,0.058161350844277676
"chr3|71000972,71015549,71041328,71046942,71052537,71053636|71001059,71015653,71041532,71047095,71052626,71053773|-",hsa-miR-370-3p,31,780,0.03974358974358974
"chr4|16585922,16588710,16595703|16586005,16588832,16595875|-",hsa-miR-640,29,380,0.07631578947368421
"chr22|32478981,32483897,32485068,32487745|32479275,32484124,32485209,32487828|+",hsa-miR-21-3p,28,749,0.037383177570093455
"chr18|26052624,26057589,26068494,26078076|26052845,26057742,26068557,26078160|-",hsa-miR-1268b,29,525,0.05523809523809524
"chr1|160998827,160999043,160999636,160999876,161000146,161000631,161001020,161001285,161002540|160998906,160999091,160999747,160999978,161000348,161000777,161001127,161001353,161002613|-",hsa-miR-3622a-5p,31,945,0.0328042328042328
chr15|63774694|63775649|-,hsa-miR-6829-5p,29,956,0.030334728033472803
"chr15|50289483,50300789,50301221|50289668,50300902,50301368|-",hsa-miR-6514-5p,33,448,0.07366071428571429
"chr11|73707420,73716251|73707513,73716362|-",hsa-miR-7110-3p,31,206,0.15048543689320387
"chr4|47885498,47885879,47890613|47885657,47885999,47890703|-",hsa-miR-323a-5p,32,372,0.08602150537634409
"chr3|186791725,186792490,186792804,186794658,186797535,186801117,186804583|186791850,186792610,186792947,186794777,186797614,186801195,186804724|-",hsa-miR-5708,27,812,0.0332512315270936
"chr14|65629492,65669243|65629606,65669480|+",hsa-miR-4713-5p,32,353,0.0906515580736544
"chr20|13528446,13534022,13559008,13569507,13580897,13587250,13623446,13625185,13629934|13528511,13534141,13559114,13569586,13580981,13587370,13623514,13625252,13630152|-",hsa-miR-3922-5p,31,935,0.033155080213903745
"chr9|137710967,137716626|137711030,137717182|+",hsa-miR-7152-5p,31,621,0.0499194847020934
"chr3|65437155,65439879,65442792,65448022,65453258|65437247,65440012,65442849,65448057,65453340|-",hsa-miR-4695-5p,33,404,0.08168316831683169
"chr9|130622708,130623611,130626364|130622810,130623711,130626505|+",hsa-miR-612,35,346,0.10115606936416185
"chr8|11355069,11356105,11358136,11359214,11361635,11368433|11355161,11356291,11358178,11359284,11361727,11368452|+",hsa-miR-6889-5p,32,507,0.0631163708086785
"chr10|73174687,73177846,73192556,73193477|73174791,73177973,73192698,73193593|+",hsa-miR-449c-5p,37,493,0.07505070993914807
"chr6|157084662,157110472|157084905,157110561|+",hsa-miR-3186-5p,31,334,0.09281437125748503
"chr3|47610066,47622207,47635190,47636022,47638725|47610327,47622341,47635344,47636136,47638780|-",hsa-miR-6848-5p,33,723,0.04564315352697095
"chr2|43485234,43498833,43505622,43508648,43527879,43541159|43485325,43498955,43505735,43508780,43527988,43541316|-",hsa-miR-29a-3p,31,730,0.04246575342465753
"chr11|93747297,93750346,93753682,93753936,93755210,93757316,93759742|93747448,93750444,93753755,93754037,93755386,93757465,93759858|+",hsa-miR-6796-5p,32,871,0.03673938002296211
"chr16|50078741,50083937,50084134,50084569,50086215|50079018,50084027,50084291,50084651,50086351|+",hsa-miR-5187-5p,30,747,0.040160642570281124
"chr17|40406384,40406584,40406832,40407549,40407967,40408492|40406493,40406689,40406942,40407674,40408124,40408630|-",hsa-miR-6856-5p,33,750,0.044
"chr22|49794034,49797805,49798558,49798988,49804204|49794294,49798117,49798686,49799119,49804360|-",hsa-miR-6721-5p,32,992,0.03225806451612903
"chr7|55978126,55978350,55981473,55982210,55983728,55984812|55978265,55978395,55981567,55982280,55983868,55984878|+",hsa-miR-6791-3p,32,560,0.05714285714285714
"chr10|122412920,122415859,122417900,122424199,122424896|122413045,122416002,122417968,122424263,122424959|+",hsa-miR-4758-5p,34,468,0.07264957264957266
"chr1|52860731,52863981,52886956,52892782|52860871,52864106,52887053,52892975|+",hsa-miR-6504-5p,33,559,0.059033989266547404
"chr18|21763456,21779519,21791374,21798084,21799841,21803907|21763507,21779685,21791557,21798228,21799974,21804014|+",hsa-miR-6868-3p,30,790,0.0379746835443038
"chr9|33270623,33271152,33276456,33278113|33270716,33271223,33276564,33278225|+",hsa-miR-342-5p,32,388,0.08247422680412371
"chr3|126780340,126780547|126780430,126781189|+",hsa-miR-1207-5p,29,734,0.039509536784741145
"chr17|64480289,64481246,64482919,64485728|64480389,64481446,64482999,64485868|-",hsa-miR-6788-5p,30,524,0.05725190839694656
"chr14|39314739,39315683,39317944,39319209,39320928,39326864,39345904|39314799,39315718,39318011,39319291,39321056,39327022,39346026|+",hsa-miR-6827-5p,33,659,0.05007587253414264
"chr2|61495455,61496879,61498673,61499819|61495613,61497007,61498739,61499894|-",hsa-miR-5000-5p,32,431,0.07424593967517401
"chr22|41866831,41868611,41870889|41867280,41868792,41871035|+",hsa-miR-1913,31,779,0.03979460847240052
"chr14|89963108,89964851,89966147,89967367,89971175,89975781|89963673,89964938,89966190,89967422,89971271,89975815|+",hsa-miR-6744-3p,34,886,0.03837471783295711
"chr16|81017326,81017758,81020100|81017385,81017834,81020276|+",hsa-miR-765,32,314,0.10191082802547771
"chr19|34450265,34454444,34458769,34464026,34466878|34450295,34454556,34458924,34464131,34467014|+",hsa-miR-12114,28,543,0.05156537753222836
"chr12|112450318,112453195,112454564,112455950|112450512,112453387,112454680,112456063|+",hsa-let-7d-5p,30,619,0.048465266558966075
chr18|46890580|46891054|-,hsa-miR-1275,27,475,0.056842105263157895
"chr2|218488304,218495760,218497734,218498026|218488421,218495950,218497857,218498157|-",hsa-miR-648,29,565,0.05132743362831858
"chr5|177135087,177135941,177191884,177204120|177135200,177136030,177192019,177204292|+",hsa-miR-3155a,31,513,0.06042884990253411
"chr5|34179013,34182680|34179097,34182867|-",hsa-miR-1207-3p,27,273,0.0989010989010989
"chr11|119048714,119049018|119048886,119049203|-",hsa-miR-4469,31,359,0.08635097493036212
"chr8|38819522,38820405|38819985,38820635|+",hsa-miR-4651,28,695,0.04028776978417266
"chr15|64300319,64300692,64342543|64300503,64300723,64342685|-",hsa-miR-4689,33,360,0.09166666666666666
"chr3|9840184,9840532|9840307,9840616|-",hsa-miR-6753-5p,32,209,0.15311004784688995
"chr4|82870325,82871944,82874611,82875727|82870424,82872086,82874751,82875822|-",hsa-miR-663b,31,480,0.06458333333333334
"chr22|21799012,21805850,21807664|21799128,21806039,21807846|-",hsa-miR-4721,31,490,0.06326530612244897
"chr22|40270122,40273425,40277077,40277999,40279995,40285645|40270280,40273600,40277151,40278044,40280143,40285770|+",hsa-miR-320a-5p,31,731,0.04240766073871409
"chr1|20893517,20895368|20893636,20895501|-",hsa-miR-650,29,254,0.1141732283464567
"chrX|119640692,119649937,119652854,119663482|119640788,119650098,119653040,119663677|-",hsa-miR-6874-5p,33,642,0.0514018691588785
"chr9|69718650,69723326,69732139,69734150,69741792|69718684,69723630,69732352,69734254,69741858|-",hsa-miR-766-5p,31,726,0.04269972451790634
"chr4|82861631,82862534,82863318,82864362,82866808,82881858|82861708,82862572,82863392,82864598,82866888,82881940|-",hsa-miR-5088-5p,33,593,0.05564924114671164
"chrX|130236214,130236469,130239582,130243563,130243800,130246859|130236320,130236639,130239693,130243699,130243865,130247005|-",hsa-miR-6780a-5p,30,740,0.04054054054054054
"chr8|65693644,65704694|65693759,65704929|+",hsa-miR-4738-5p,35,352,0.09943181818181818
"chr13|99238427,99244581|99238554,99244624|+",hsa-miR-6893-5p,30,172,0.1744186046511628
"chr16|69270143,69284048|69270285,69284244|+",hsa-miR-345-3p,31,340,0.09117647058823529
"chr11|85662389,85663179,85663524|85662457,85663293,85663601|-",hsa-miR-6827-3p,30,262,0.11450381679389313
"chr2|229807708,229808252,229810880|229807864,229808369,229811045|-",hsa-miR-6768-5p,33,441,0.07482993197278912
"chr16|68266593,68274691|68266721,68275249|+",hsa-miR-4695-5p,33,688,0.04796511627906977
"chr17|31884424,31885980,31887236|31884505,31886061,31887313|-",hsa-miR-320a-5p,33,242,0.13636363636363635
"chr7|22291175,22308339,22309969,22315370,22317987,22340806|22291241,22308507,22310090,22315476,22318037,22340886|-",hsa-miR-4786-3p,34,597,0.05695142378559464
chr1|150286430|150286993|+,hsa-miR-6852-5p,30,564,0.05319148936170213
"chr12|56430881,56431471,56432369|56430968,56431604,56432524|-",hsa-miR-642a-5p,32,378,0.08465608465608465
"chr15|96334076,96337348|96334603,96337535|+",hsa-miR-4793-5p,7,716,0.009776536312849162
"chr9|122957011,122984485,122998706,123010354,123015543,123020309|122957209,122984719,122998766,123010528,123015636,123020459|+",hsa-miR-4494,31,915,0.033879781420765025
"chr13|73813152,73845827|73813287,73846373|-",hsa-miR-1292-5p,34,683,0.04978038067349927
"chr1|51745536,51746710,51748369,51750145,51760690,51761867,51765822,51772070,51772605|51745631,51746757,51748398,51750195,51760780,51761971,51765981,51772182,51772723|+",hsa-miR-6792-3p,31,813,0.038130381303813035
"chr16|1557935,1607174|1558117,1607297|-",hsa-miR-1202,32,307,0.10423452768729642
"chr12|31389324,31392267,31392614,31398175,31399654,31402498,31409263|31389498,31392393,31392696,31398362,31399772,31402643,31409384|-",hsa-miR-3978,32,960,0.03333333333333333
"chr5|179696837,179705679,179706258,179707132,179708239,179708978,179709873|179696878,179705852,179706331,179707190,179708380,179709059,179710065|+",hsa-miR-12118,29,766,0.037859007832898174
"chr7|33357855,33367767,33505592|33357995,33367840,33505645|+",hsa-miR-4646-5p,29,269,0.10780669144981413
"chr16|74923926,74938150,74942738,74948519,74949718,74951458,74956475,74959350|74924003,74938266,74942826,74948556,74949798,74951543,74956610,74959452|-",hsa-miR-3085-5p,33,728,0.04532967032967033
"chr15|75411492,75412763|75411743,75413045|-",hsa-miR-4656,34,535,0.06355140186915888
"chr13|30208577,30210316,30227412,30230468,30231314,30240460,30240959|30208738,30210442,30227546,30230594,30231472,30240565,30241086|-",hsa-miR-145-3p,31,944,0.03283898305084746
"chr8|22571718,22572340|22571821,22572446|+",hsa-miR-4776-5p,5,211,0.023696682464454975
"chr7|157220689,157223254,157225407,157231080,157248368|157220776,157223351,157225539,157231327,157248580|+",hsa-miR-3972,30,780,0.038461538461538464
"chr11|115198406,115214608,115217892,115229113,115231353,115238500,115240274|115198438,115214780,115217991,115229271,115231490,115238652,115240420|-",hsa-miR-6773-5p,33,903,0.036544850498338874
"chr4|41013583,41014236,41033236|41013650,41014398,41033304|-",hsa-miR-6778-5p,31,300,0.10333333333333333
"chr18|31916272,31917578|31916446,31917667|-",hsa-miR-4709-3p,32,265,0.12075471698113208
"chr12|124419957,124422501,124426622,124429613,124430615,124437930|124420055,124422555,124426800,124429706,124430787,124437996|-",hsa-miR-6761-5p,31,667,0.046476761619190406
"chr2|127986785,127989564|127986962,127989866|-",hsa-miR-1228-5p,32,481,0.06652806652806653
"chr3|111112030,111118656,111122121,111126184|111112371,111118952,111122238,111126335|+",hsa-miR-3155b,26,909,0.028602860286028604
"chr3|50093720,50099982,50100532,50103083,50104248,50105077,50105549|50093875,50100051,50100605,50103166,50104308,50105142,50105709|+",hsa-miR-4420,32,672,0.047619047619047616
"chr2|218582971,218584612,218587586|218583086,218584721,218587695|+",hsa-miR-6769b-5p,33,336,0.09821428571428571
"chr9|85681268,85692689,85712502|85681335,85692795,85712566|-",hsa-miR-34a-5p,32,240,0.13333333333333333
"chr1|8465925,8495063,8497405,8508627,8541214,8556475,8557418|8466023,8495162,8497529,8508675,8541318,8556571,8557523|-",hsa-miR-103a-2-5p,34,681,0.049926578560939794
"chr22|37650152,37650542|37650249,37650725|+",hsa-miR-762,31,282,0.1099290780141844
"chr12|56274777,56275002,56282514,56282860|56274878,56275095,56282608,56282991|-",hsa-miR-7845-5p,31,423,0.07328605200945626
chr19|45277923|45278615|+,hsa-miR-4651,30,693,0.04329004329004329
"chrX|53614534,53615744,53616970,53617340,53624595,53625157|53614745,53615835,53617147,53617446,53624675,53625258|-",hsa-miR-5698,32,772,0.04145077720207254
"chr15|78544869,78545634,78546575|78544957,78545764,78546698|+",hsa-miR-4457,31,344,0.09011627906976744
"chr4|128074460,128074934,128077788,128082165,128091001,128091347,128098186|128074518,128074993,128077962,128082305,128091144,128091512,128098330|+",hsa-miR-6857-3p,31,890,0.0348314606741573
"chr20|49088009,49089247,49089538|49088106,49089397,49089746|+",hsa-miR-5093,32,458,0.06986899563318777
"chr3|122437170,122442038,122449574,122451534,122451976|122437295,122442116,122449737,122451633,122452064|-",hsa-miR-3619-5p,33,558,0.05913978494623656
"chr11|120473050,120474560,120475340,120476661,120477219,120477447|120473127,120474635,120475511,120476748,120477305,120477526|+",hsa-miR-3652,27,581,0.04647160068846816
"chr15|65118672,65119376,65119718|65118840,65119463,65119954|-",hsa-miR-6090,28,494,0.05668016194331984
"chr12|100591736,100600420,100601638|100591856,100600550,100601753|+",hsa-miR-1285-3p,31,368,0.08423913043478261
"chr3|183086693,183087275,183090936,183092409|183086788,183087413,183091031,183092545|-",hsa-miR-432-5p,32,468,0.06837606837606838
"chr7|857828,860128,861380,865952,869349,872470|857957,860382,861464,866067,869516,872562|+",hsa-miR-4254,31,847,0.03659976387249114
"chr10|4830675,4833350,4835675,4837459,4839729,4842421,4873214,4889872|4830842,4833466,4835809,4837581,4839826,4842504,4873307,4889923|+",hsa-miR-6737-5p,30,871,0.03444316877152698
"chr1|29095083,29096155,29097807|29095359,29096604,29097935|+",hsa-miR-1301-3p,33,856,0.038551401869158876
"chr4|94573351,94575943,94585565,94586408|94573393,94576047,94585737,94586444|+",hsa-miR-6881-3p,33,358,0.09217877094972067
"chr2|127755384,127763062,127764828,127765174,127768189,127768933,127770778|127755505,127763159,127764979,127765269,127768293,127769001,127771004|-",hsa-miR-6744-3p,31,869,0.03567318757192175
"chr6|34341862,34342964,34370261|34341972,34343032,34370492|-",hsa-miR-6872-3p,29,412,0.0703883495145631
"chr6|18171363,18185772,18187146,18187792|18171479,18185810,18187325,18188002|+",hsa-miR-6891-5p,29,547,0.05301645338208409
chr2|207123774|207124404|-,hsa-miR-1587,29,631,0.04595879556259905
"chr10|32019858,32021022,32021222|32019959,32021131,32021287|-",hsa-miR-760,29,278,0.10431654676258993
"chr14|45008913,45011975,45025783,45027299,45028176,45032223|45009145,45012075,45025872,45027474,45028329,45032376|+",hsa-miR-378a-3p,33,908,0.03634361233480176
"chr15|29737264,29741331,29742642,29761139,29762335|29737414,29741436,29742781,29761286,29762438|-",hsa-miR-3960,28,649,0.04314329738058552
"chr16|11721577,11730645,11733982|11721670,11730774,11734079|-",hsa-miR-3675-5p,33,322,0.10248447204968944
chr1|56578878|56579584|-,hsa-miR-4691-3p,31,707,0.04384724186704385
"chr12|79828320,79832332,79845302,79872808|79828464,79832491,79845420,79872938|-",hsa-miR-6837-3p,34,555,0.06126126126126126
"chr19|40322028,40324006,40326334,40328413|40322376,40324076,40326483,40328550|-",hsa-miR-7110-5p,33,708,0.046610169491525424
"chr22|28515627,28517176,28519245|28515699,28517279,28519320|-",hsa-miR-6736-5p,31,253,0.1225296442687747
"chr7|152176191,152177773|152176494,152178010|-",hsa-miR-6744-3p,30,542,0.055350553505535055
"chr17|16796043,16798242,16799951,16801036|16796234,16798530,16800371,16801128|+",hsa-miR-487a-5p,31,995,0.031155778894472363
"chr5|75689012,75690383,75692396,75694655,75702605|75689165,75690562,75692500,75694831,75702810|-",hsa-miR-6736-5p,32,822,0.038929440389294405
"chr5|43675511,43704286|43675670,43704400|+",hsa-miR-23b-3p,33,275,0.12
"chr1|171579354,171579828,171583956,171584419,171587003,171587648|171579466,171579964,171584187,171584526,171587221,171587751|+",hsa-miR-370-3p,30,913,0.03285870755750274
"chr10|100944026,100945330,100947039,100947760,100950076,100950676|100944128,100945506,100947136,100947847,100950207,100950753|+",hsa-miR-6782-3p,33,676,0.04881656804733728
"chr12|108652272,108654306,108657304,108658738,108662029|108652417,108654410,108657423,108658919,108662158|-",hsa-let-7c-5p,30,683,0.043923865300146414
"chr1|93305388,93324635,93325769,93326602|93305470,93324729,93325895,93326662|-",hsa-miR-20b-5p,32,366,0.08743169398907104
"chr17|1678518,1678762,1679017,1679291,1679609,1680726,1680929|1678652,1678881,1679206,1679410,1679799,1680831,1681054|-",hsa-miR-8071,30,988,0.030364372469635626
"chr3|52576541,52579054|52576698,52579199|-",hsa-miR-4265,29,304,0.09539473684210527
"chr5|132883340,132885076,132886310,132887521,132887846,132888097,132889079|132883560,132885119,132886403,132887592,132887982,132888160,132889173|-",hsa-miR-6129,28,727,0.03851444291609354
"chr1|27789562,27793533,27801678,27810246,27812163,27817851,27819650|27789631,27793632,27801815,27810289,27812268,27817923,27819732|+",hsa-miR-4701-5p,31,614,0.050488599348534204
"chr15|57091789,57166402,57192158,57197773|57091891,57166466,57192293,57197825|+",hsa-miR-6514-5p,31,357,0.08683473389355742
"chr3|172247533,172251260,172285926|172247776,172251541,172285984|+",hsa-miR-6127,28,585,0.04786324786324787
"chr2|86151297,86158577,86171281|86151520,86158629,86171312|-",hsa-miR-500b-3p,28,309,0.09061488673139159
"chr20|44506827,44509891,44511289,44512801,44513879|44506996,44510028,44511368,44512994,44514040|-",hsa-miR-4764-5p,30,744,0.04032258064516129
chr1|24670120|24670315|+,hsa-miR-4525,30,196,0.15306122448979592
"chr16|78386860,78424870,78432488|78386948,78425055,78432752|+",hsa-miR-1471,29,540,0.053703703703703705
"chr15|44606025,44608444,44610840|44606091,44608605,44610985|-",hsa-miR-4439,33,375,0.088
"chr2|20253822,20254863,20255216,20256033|20254014,20254984,20255341,20256170|-",hsa-miR-5589-3p,32,579,0.055267702936096716
"chr4|169130046,169136318,169156548|169130156,169136381,169156679|-",hsa-miR-3200-5p,31,307,0.10097719869706841
"chr5|95763508,95768046,95780252,95783797,95788762|95763620,95768166,95780425,95783963,95788858|+",hsa-miR-3147,32,672,0.047619047619047616
"chr18|48757919,48761390,48817221|48758405,48761689,48817376|+",hsa-miR-6893-5p,29,943,0.030752916224814422
"chr20|45366875,45410204|45367095,45410255|+",hsa-miR-920,29,273,0.10622710622710622
"chr18|12546674,12598595,12635062|12546904,12598758,12635096|-",hsa-miR-3978,33,430,0.07674418604651163
"chr2|190895152,190895604,190900564,190901947,190905004|190895248,190895725,190900693,190902026,190905167|+",hsa-miR-4672,34,593,0.05733558178752108
"chr11|3705200,3706445,3712564,3713818,3719412,3720712|3705356,3706627,3712728,3713995,3719550,3720825|-",hsa-miR-7162-3p,28,936,0.029914529914529916
"chr10|11601345,11601891|11601467,11601980|-",hsa-miR-2392,32,213,0.15023474178403756
"chr11|77907717,77910970,77918031,77918821,77921340,77922356|77907810,77911152,77918264,77918978,77921473,77922471|-",hsa-miR-12122,34,919,0.036996735582154515
"chr14|102194938,102197194,102197755|102195183,102197392,102197847|+",hsa-miR-378c,35,538,0.06505576208178439
"chr12|92827912,92832512,92842465,92851111,92852175,92852912|92828061,92832850,92842581,92851266,92852296,92853025|-",hsa-miR-6855-5p,34,998,0.03406813627254509
"chr8|144512392,144512642|144512561,144512771|-",hsa-miR-361-3p,31,300,0.10333333333333333
"chr2|223991803,223998115,224001642|223992000,223998342,224001922|-",hsa-miR-3175,31,707,0.04384724186704385
"chr15|70919050,70936761,70963785,70980101,70984094|70919193,70936822,70963932,70980184,70984257|+",hsa-miR-4728-5p,35,602,0.05813953488372093
"chr9|20881871,20885109,20907150,20912866,20916893|20882056,20885230,20907242,20912954,20916937|+",hsa-miR-3085-5p,33,535,0.0616822429906542
"chr4|82878730,82880799,82881858|82878928,82880922,82881940|-",hsa-miR-612,35,406,0.08620689655172414
"chr12|122216488,122216759,122218266|122216584,122216869,122218397|-",hsa-miR-6730-5p,32,340,0.09411764705882353
"chr18|79096476,79110355,79113241,79126267,79143802,79154504,79176813,79193183,79206937|79096649,79110505,79113354,79126375,79143860,79154555,79176907,79193263,79207012|+",hsa-miR-6847-5p,34,911,0.03732162458836443
"chr12|45931506,45933131,45934176,45934447,45945249,45948437,45951650|45931612,45933232,45934285,45934505,45945313,45948537,45951727|-",hsa-miR-5002-5p,35,622,0.05627009646302251
"chr9|130099457,130100629,130101106|130099532,130100702,130101223|+",hsa-miR-671-5p,33,268,0.12313432835820895
"chr17|66687111,66688302,66688951|66687267,66688436,66689047|+",hsa-miR-4716-5p,31,389,0.07969151670951156
"chr10|103900062,103905091,103910527|103900223,103905156,103910622|-",hsa-miR-147b-3p,31,324,0.09567901234567901
"chr3|172247533,172251260,172285926,172295363,172298728|172247776,172251541,172285984,172295514,172298787|+",hsa-miR-6785-5p,28,797,0.03513174404015056
"chr11|34086064,34086305,34089395,34090179,34090529,34091906|34086219,34086413,34089456,34090293,34090678,34092056|+",hsa-miR-3137,33,743,0.04441453566621804
"chr10|96544076,96547895,96551245|96544206,96547989,96551411|-",hsa-miR-1272,39,393,0.09923664122137404
"chr3|33400962,33402801,33409236,33409449,33411581,33412722,33416758,33425590|33401016,33402904,33409346,33409601,33411687,33412827,33416834,33425741|-",hsa-miR-6825-5p,30,865,0.03468208092485549
"chr2|169540051,169544721,169546218,169555124,169557187|169540179,169544835,169546704,169555255,169557297|-",hsa-miR-6858-5p,31,974,0.03182751540041068
"chr17|68515394,68522756,68523725,68524016,68524912,68525754,68527840,68528870,68529920|68515576,68522926,68523816,68524077,68524958,68525912,68527900,68528991,68530001|+",hsa-miR-6791-3p,30,979,0.030643513789581207
"chr14|31771816,31772665,31775726,31787780|31771873,31772771,31775835,31787873|+",hsa-miR-211-5p,30,369,0.08130081300813008
"chr1|243637611,243645893,243664772,243683197,243695591|243637742,243646037,243664883,243683310,243695716|-",hsa-miR-6734-5p,29,629,0.046104928457869634
chr3|156677657|156678614|+,hsa-miR-765,30,958,0.031315240083507306
"chr15|57231152,57232291,57232712,57234043,57243472,57251350,57252421,57253262|57231257,57232430,57232856,57234107,57243550,57251423,57252492,57253468|+",hsa-miR-3619-5p,31,888,0.03490990990990991
"chr6|156799660,156829227|156799922,156829421|+",hsa-miR-6807-3p,33,458,0.07205240174672489
"chr20|34072066,34073563,34073819,34075874,34076702,34077028,34078505|34072330,34073635,34073866,34076040,34076815,34077245,34078553|+",hsa-miR-6791-5p,33,934,0.035331905781584586
"chr16|30728966,30729370,30733280,30733602,30733894|30729231,30729572,30733449,30733798,30734008|+",hsa-miR-3194-5p,28,951,0.029442691903259727
"chr2|72334947,72354218,72355139,72360834|72335020,72354296,72355155,72360927|-",hsa-miR-4673,33,264,0.125
